Pleiotropy_number Dev_stage Tissue Singletons Doubletons Common_vars Singletons_control doubletons_control common_control
18,Adult, Unknown)",0,0,0,0,0,0
18,Adult,ESC,9882,2811,18155,6454,1985,13097
18,Adult,iPSC,9290,2624,16994,6052,1857,12286
18,Adult,ES-deriv,11867,3405,21686,7799,2381,15733
18,Adult,Blood & T-cell,7683,2203,14024,5304,1610,10605
18,Fetal,Blood & T-cell,3912,1074,6983,2702,783,5300
18,Adult,HSC & B-cell,10372,2977,19003,6868,2087,13860
18,Fetal,HSC & B-cell,9834,2822,18025,6632,1969,13206
18,Adult,Mesench,10547,3022,19104,6948,2150,14200
18,Adult,Myosat,7048,1967,12678,4618,1411,9390
18,Adult,Epithelial,12119,3442,22061,7953,2435,15994
18,Adult,Neurosph,8598,2432,15570,5646,1697,11351
18,Adult,Thymus,3531,1013,6405,2416,754,4603
18,Fetal,Thymus,7948,2276,14703,5197,1610,10447
18,Adult,Brain,11336,3237,20534,7577,2301,15084
18,Fetal,Brain,5750,1676,10538,3742,1145,7508
18,Adult,Adipose,9722,2753,17698,6486,1988,12999
18,Adult,Muscle,11440,3254,20806,7533,2293,15095
18,Fetal,Muscle,11135,3174,20458,7263,2252,14694
18,Fetal,Heart,8908,2525,16178,5829,1771,11669
18,Adult,Heart,11172,3179,20398,7325,2244,14789
18,Adult,Sm. Muscle,10922,3089,19862,7233,2189,14495
18,Fetal,Digestive,11014,3134,20216,7190,2188,14553
18,Adult,Digestive,11809,3366,21462,7724,2388,15584
18,Adult,Ovary,6695,1851,12125,4371,1332,8856
19,Adult, Unknown)",0,0,0,0,0,0
19,Adult,ESC,8889,2575,16215,5662,1701,11305
19,Adult,iPSC,8399,2402,15147,5327,1599,10621
19,Adult,ES-deriv,10260,2925,18663,6509,1949,13031
19,Adult,Blood & T-cell,7303,2109,13272,4936,1457,9726
19,Fetal,Blood & T-cell,3854,1118,6929,2595,762,5153
19,Adult,HSC & B-cell,9652,2749,17596,6174,1821,12336
19,Fetal,HSC & B-cell,9257,2651,16887,5963,1758,11893
19,Adult,Mesench,9143,2547,16598,5740,1702,11582
19,Adult,Myosat,6351,1753,11468,4004,1219,8024
19,Adult,Epithelial,10324,2940,18730,6631,1967,13167
